sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
1854,Male,White,gender=Male,<=50K,"{""age"": ""21"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9961450454874559, ""p_observed"": 0.9980725227437279, ""prior_probability"": 0.3323572474377745, ""score"": 0.9980725227437279}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9774813085761868, ""p_observed"": 0.9887406542880933, ""prior_probability"": 0.6676427525622255, ""score"": 0.9887406542880933}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9961450454874559, ""p_observed"": 0.9980725227437279, ""prior_probability"": 0.3323572474377745, ""score"": 0.9961450454874559}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9774813085761868, ""p_observed"": 0.9887406542880933, ""prior_probability"": 0.6676427525622255, ""score"": 0.9774813085761868}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9961450454874559, ""p_observed"": 0.9980725227437279, ""prior_probability"": 0.3323572474377745, ""score"": -1.1054035165513523}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9774813085761868, ""p_observed"": 0.9887406542880933, ""prior_probability"": 0.6676427525622255, ""score"": -0.4266484740411733}}"
1855,Male,White,gender=Male,<=50K,"{""age"": ""40"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""46""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7381797769334628, ""p_observed"": 0.8690898884667313, ""prior_probability"": 0.3531869020347662, ""score"": 0.8690898884667313}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3071157690050361, ""p_observed"": 0.6535578845025181, ""prior_probability"": 0.6468130979652338, ""score"": 0.6535578845025181}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7381797769334628, ""p_observed"": 0.8690898884667313, ""prior_probability"": 0.3531869020347662, ""score"": 0.7381797769334628}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3071157690050361, ""p_observed"": 0.6535578845025181, ""prior_probability"": 0.6468130979652338, ""score"": 0.3071157690050361}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7381797769334628, ""p_observed"": 0.8690898884667313, ""prior_probability"": 0.3531869020347662, ""score"": -1.3213753348349546}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3071157690050361, ""p_observed"": 0.6535578845025181, ""prior_probability"": 0.6468130979652338, ""score"": -1.2863462484903563}}"
1856,Male,Black,gender=Male,>50K,"{""age"": ""36"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6947044201146815, ""p_observed"": 0.1526477899426592, ""prior_probability"": 0.1390946502057613, ""score"": 0.1526477899426592}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.03975482106929906, ""p_observed"": 0.48012258946535047, ""prior_probability"": 0.8609053497942387, ""score"": 0.48012258946535047}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6947044201146815, ""p_observed"": 0.1526477899426592, ""prior_probability"": 0.1390946502057613, ""score"": -0.6947044201146815}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.03975482106929906, ""p_observed"": 0.48012258946535047, ""prior_probability"": 0.8609053497942387, ""score"": -0.03975482106929906}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6947044201146815, ""p_observed"": 0.1526477899426592, ""prior_probability"": 0.1390946502057613, ""score"": -5.731844716541065}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.03975482106929906, ""p_observed"": 0.48012258946535047, ""prior_probability"": 0.8609053497942387, ""score"": -1.6171983370865803}}"
1857,Female,Black,gender=Female,<=50K,"{""age"": ""25"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9781323470218342, ""p_observed"": 0.9890661735109172, ""prior_probability"": 0.3531869020347662, ""score"": 0.9890661735109172}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9633744466540839, ""p_observed"": 0.981687223327042, ""prior_probability"": 0.6468130979652338, ""score"": 0.981687223327042}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9781323470218342, ""p_observed"": 0.9890661735109172, ""prior_probability"": 0.3531869020347662, ""score"": 0.9781323470218342}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9633744466540839, ""p_observed"": 0.981687223327042, ""prior_probability"": 0.6468130979652338, ""score"": 0.9633744466540839}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9781323470218342, ""p_observed"": 0.9890661735109172, ""prior_probability"": 0.3531869020347662, ""score"": -1.0627459748110832}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9633744466540839, ""p_observed"": 0.981687223327042, ""prior_probability"": 0.6468130979652338, ""score"": -0.4726629635000906}}"
1858,Male,White,gender=Male,>50K,"{""age"": ""33"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.026943240892582987, ""p_observed"": 0.5134716204462915, ""prior_probability"": 0.15218508997429306, ""score"": 0.5134716204462915}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28203386856944734, ""p_observed"": 0.6410169342847236, ""prior_probability"": 0.847814910025707, ""score"": 0.6410169342847236}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.026943240892582987, ""p_observed"": 0.5134716204462915, ""prior_probability"": 0.15218508997429306, ""score"": 0.026943240892582987}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28203386856944734, ""p_observed"": 0.6410169342847236, ""prior_probability"": 0.847814910025707, ""score"": 0.28203386856944734}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.026943240892582987, ""p_observed"": 0.5134716204462915, ""prior_probability"": 0.15218508997429306, ""score"": -3.2157788378122527}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.28203386856944734, ""p_observed"": 0.6410169342847236, ""prior_probability"": 0.847814910025707, ""score"": -1.0544917412319879}}"
1859,Male,White,gender=Male,<=50K,"{""age"": ""20"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9929118002061805, ""p_observed"": 0.9964559001030903, ""prior_probability"": 0.44275132275132273, ""score"": 0.9964559001030903}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9602081593148115, ""p_observed"": 0.9801040796574056, ""prior_probability"": 0.5572486772486772, ""score"": 0.9801040796574056}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9929118002061805, ""p_observed"": 0.9964559001030903, ""prior_probability"": 0.44275132275132273, ""score"": 0.9929118002061805}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9602081593148115, ""p_observed"": 0.9801040796574056, ""prior_probability"": 0.5572486772486772, ""score"": 0.9602081593148115}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9929118002061805, ""p_observed"": 0.9964559001030903, ""prior_probability"": 0.44275132275132273, ""score"": -0.8218478049374892}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9602081593148115, ""p_observed"": 0.9801040796574056, ""prior_probability"": 0.5572486772486772, ""score"": -0.6249366988809137}}"
1860,Male,Black,gender=Male,<=50K,"{""age"": ""22"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""Black"", ""hours-per-week"": ""52""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8827166807662025, ""p_observed"": 0.9413583403831012, ""prior_probability"": 0.40348837209302324, ""score"": 0.9413583403831012}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7451677151840099, ""p_observed"": 0.8725838575920051, ""prior_probability"": 0.5965116279069768, ""score"": 0.8725838575920051}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8827166807662025, ""p_observed"": 0.9413583403831012, ""prior_probability"": 0.40348837209302324, ""score"": 0.8827166807662025}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7451677151840099, ""p_observed"": 0.8725838575920051, ""prior_probability"": 0.5965116279069768, ""score"": 0.7451677151840099}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8827166807662025, ""p_observed"": 0.9413583403831012, ""prior_probability"": 0.40348837209302324, ""score"": -1.02847041695507}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7451677151840099, ""p_observed"": 0.8725838575920051, ""prior_probability"": 0.5965116279069768, ""score"": -0.7892495794181882}}"
1861,Female,White,gender=Female,<=50K,"{""age"": ""55"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4543603454125739, ""p_observed"": 0.727180172706287, ""prior_probability"": 0.4140684410646388, ""score"": 0.727180172706287}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.31229231546738695, ""p_observed"": 0.3438538422663066, ""prior_probability"": 0.5859315589353612, ""score"": 0.3438538422663066}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4543603454125739, ""p_observed"": 0.727180172706287, ""prior_probability"": 0.4140684410646388, ""score"": 0.4543603454125739}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.31229231546738695, ""p_observed"": 0.3438538422663066, ""prior_probability"": 0.5859315589353612, ""score"": -0.31229231546738695}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.4543603454125739, ""p_observed"": 0.727180172706287, ""prior_probability"": 0.4140684410646388, ""score"": -1.5188860057307552}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.31229231546738695, ""p_observed"": 0.3438538422663066, ""prior_probability"": 0.5859315589353612, ""score"": -2.6696294679065584}}"
1862,Male,White,gender=Male,<=50K,"{""age"": ""51"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""70""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Female,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7922134213317354, ""p_observed"": 0.8961067106658677, ""prior_probability"": 0.3531869020347662, ""score"": 0.8961067106658677}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28317241011189165, ""p_observed"": 0.6415862050559459, ""prior_probability"": 0.6468130979652338, ""score"": 0.6415862050559459}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7922134213317354, ""p_observed"": 0.8961067106658677, ""prior_probability"": 0.3531869020347662, ""score"": 0.7922134213317354}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28317241011189165, ""p_observed"": 0.6415862050559459, ""prior_probability"": 0.6468130979652338, ""score"": 0.28317241011189165}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7922134213317354, ""p_observed"": 0.8961067106658677, ""prior_probability"": 0.3531869020347662, ""score"": -1.2601494473934467}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.28317241011189165, ""p_observed"": 0.6415862050559459, ""prior_probability"": 0.6468130979652338, ""score"": -1.3233213480920383}}"
1863,Male,Black,gender=Male,>50K,"{""age"": ""37"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""Black"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.08963575569724491, ""p_observed"": 0.45518212215137765, ""prior_probability"": 0.15218508997429306, ""score"": 0.45518212215137765}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.10193785904941, ""p_observed"": 0.449031070475295, ""prior_probability"": 0.847814910025707, ""score"": 0.449031070475295}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.08963575569724491, ""p_observed"": 0.45518212215137765, ""prior_probability"": 0.15218508997429306, ""score"": -0.08963575569724491}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.10193785904941, ""p_observed"": 0.449031070475295, ""prior_probability"": 0.847814910025707, ""score"": -0.10193785904941}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.08963575569724491, ""p_observed"": 0.45518212215137765, ""prior_probability"": 0.15218508997429306, ""score"": -3.4567731450338313}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.10193785904941, ""p_observed"": 0.449031070475295, ""prior_probability"": 0.847814910025707, ""score"": -1.7664193222073798}}"
1864,Female,White,gender=Female,<=50K,"{""age"": ""17"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""16""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9983377455903579, ""p_observed"": 0.999168872795179, ""prior_probability"": 0.345565749235474, ""score"": 0.999168872795179}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9921189657273176, ""p_observed"": 0.9960594828636588, ""prior_probability"": 0.654434250764526, ""score"": 0.9960594828636588}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9983377455903579, ""p_observed"": 0.999168872795179, ""prior_probability"": 0.345565749235474, ""score"": 0.9983377455903579}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9921189657273176, ""p_observed"": 0.9960594828636588, ""prior_probability"": 0.654434250764526, ""score"": 0.9921189657273176}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9983377455903579, ""p_observed"": 0.999168872795179, ""prior_probability"": 0.345565749235474, ""score"": -1.0642352977499707}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9921189657273176, ""p_observed"": 0.9960594828636588, ""prior_probability"": 0.654434250764526, ""score"": -0.43188075873570225}}"
1865,Female,White,gender=Female,<=50K,"{""age"": ""45"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""hours-per-week"": ""18""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,<=50K | Masters,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.19235326225716387, ""p_observed"": 0.5961766311285818, ""prior_probability"": 0.4722222222222222, ""score"": 0.5961766311285818}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.31000839180163503, ""p_observed"": 0.6550041959008176, ""prior_probability"": 0.5277777777777778, ""score"": 0.6550041959008176}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.19235326225716387, ""p_observed"": 0.5961766311285818, ""prior_probability"": 0.4722222222222222, ""score"": 0.19235326225716387}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.31000839180163503, ""p_observed"": 0.6550041959008176, ""prior_probability"": 0.5277777777777778, ""score"": 0.31000839180163503}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.19235326225716387, ""p_observed"": 0.5961766311285818, ""prior_probability"": 0.4722222222222222, ""score"": -1.784742184137942}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.31000839180163503, ""p_observed"": 0.6550041959008176, ""prior_probability"": 0.5277777777777778, ""score"": -1.4853072341135825}}"
1866,Male,White,gender=Male,<=50K,"{""age"": ""30"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8616593049063521, ""p_observed"": 0.9308296524531758, ""prior_probability"": 0.44275132275132273, ""score"": 0.9308296524531758}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8366993068504044, ""p_observed"": 0.9183496534252023, ""prior_probability"": 0.5572486772486772, ""score"": 0.9183496534252023}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8616593049063521, ""p_observed"": 0.9308296524531758, ""prior_probability"": 0.44275132275132273, ""score"": 0.8616593049063521}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8366993068504044, ""p_observed"": 0.9183496534252023, ""prior_probability"": 0.5572486772486772, ""score"": 0.8366993068504044}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8616593049063521, ""p_observed"": 0.9308296524531758, ""prior_probability"": 0.44275132275132273, ""score"": -0.9581049969570308}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8366993068504044, ""p_observed"": 0.9183496534252023, ""prior_probability"": 0.5572486772486772, ""score"": -0.7550978300240121}}"
